"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"509","MAZDOC","EQ","MAZAGON DOCK SHIPBUILDERS LTD",0.01,1,"","",0,5,"INE249Z01020",3775,1918.05,3775,82,"","","",0,0,0,2691.7,2202.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAZDOCK"
"5097","ZOMLIM","EQ","ETERNAL LIMITED",0.01,1,"","",0,1,"INE758T01015",368.45,194.8,368.45,40.6,"","","",0,0,0,316.45,258.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ETERNAL"
"5108","KPIGLO","EQ","KPI GREEN ENERGY LIMITED",0.01,1,"","",0,5,"INE542W01025",563,313.4,745.33,12.92,"","","",0,0,0,532.4,355,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KPIGREEN"
"5113","SGBT53","GB","2.50% SOV. GOLD BOND 20 JUL 29",0.01,1,"","",0,4807,"IN0020210111",0,0,16399.99,4501,"","","",0,0,0,17840.9,14597.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJUL29IV"
"5114","SYNGRE","EQ","SYNERGY GREEN INDUSTRIES LTD",0.01,1,"","",0,10,"INE00QT01015",633.25,342,633.25,105.87,"","","",0,0,0,606.4,404.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGIL"
"5120","PIRND1","N1","8.1% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07337",0,0,1050,905.2,"","","",0,0,0,1260,840,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"5123","PIRND5","N2","8.35% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07386",0,0,1226,950,"","","",0,0,0,1212,808,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"5126","PIRND6","N3","0% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07345",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"5129","PIRND7","N4","0% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07394",0,0,1180,977,"","","",0,0,0,1413.6,942.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"513","BOMDYE","EQ","BOMBAY DYEING & MFG CO LTD",0.01,1,"","",0,2,"INE032A01023",196.75,117.5,321.9,6.1,"","","",0,0,0,147.96,98.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BOMDYEING"
"5132","PIRND8","N5","8.25% Piramal Capital  Jul 24",0.01,1,"","",0,1000,"INE516Y07352",0,0,1001.18,893,"","","",0,0,0,1074,716,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","825PCHFL24"
"5134","PIRND9","N6","8.5% Piramal Capital  Jul 24",0.01,1,"","",0,1000,"INE516Y07402",0,0,1112.01,855.2,"","","",0,0,0,1287.99,858.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","85PCHFL24"
"5142","CHAINF","EQ","CIGNITI TECHNOLOGIES LTD",0.01,1,"","",0,10,"INE675C01017",1929.5,1033.25,1970,156.45,"","","",0,0,0,2048.7,1365.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CIGNITITEC"
"5143","JAICOR","EQ","JAI CORP LIMITED",0.01,1,"","",0,1,"INE070D01027",178.24,81.49,1449.9,0.96,"","","",0,0,0,144.72,96.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAICORPLTD"
"5145","PIRN10","N7","8.5% Piramal Finance Jul 26",0.01,1,"","",0,1000,"INE516Y07360",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","85PCHFL26"
"5151","PIRN11","N8","8.75% Piramal Finance Jul 26",0.01,1,"","",0,1000,"INE516Y07410",0,0,1155.55,890.2,"","","",0,0,0,1241.04,827.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","875PCHFL26"
"5152","BPLENG","BE","BPL ENGINEERING LTD.",0.01,1,"","",0,10,"INE108A01013",0,0,41.1,3.1,"","","",0,0,0,8.15,5.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BPLENGG"
"5154","CORBAN","EQ","CORPORATION BANK",0.01,1,"","",0,2,"INE112A01023",31.25,9.5,162.86,9.5,"","","",0,0,0,10.75,8.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CORPBANK"
"5155","PIRND4","N9","PIRAMAL FIN HOU FI 8.75 23JL31",0.01,1,"","",0,1000,"INE516Y07378",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","875PCHFL31"
"5160","PIRND3","NA","9% Piramal Finance Jul 31",0.01,1,"","",0,1000,"INE516Y07428",0,0,1099.8,975.1,"","","",0,0,0,1261.05,840.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","9PCHFL31A"
"5162","TATCHI","EQ","TATVA CHINTAN PHARMA CHEM LTD",0.01,1,"","",0,10,"INE0GK401011",1610,621,2977.8,621,"","","",0,0,0,1656.7,1104.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATVA"
"5168","SBICON","EQ","SBI ETF CONSUMPTION",0.01,1,"","",0,10,"INF200KA1X17",133.97,101.64,136,58.55,"","","",0,0,0,147.94,98.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBIETFCON"
"517","BONREF","EQ","BONGAIGAON REFINERY LTD",0.01,1,"","",0,10,"INE241A01012",0,0,116.9,3.5,"","","",0,0,0,54.75,36.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BONGAIREFN"
"5186","STYIND","EQ","STYLAM INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE239C01020",2430,1464.25,2735,761.1,"","","",0,0,0,2617.6,1745.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STYLAMIND"
"5192","KOVMED","EQ","KOVAI MEDICAL CENTER & HOSPITA",0.01,1,"","",0,10,"INE177F01017",2850,1475,2850,91,"","","",0,0,0,3092,2061.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KOVAI"
"5194","ANTART","EQ","ANTARCTICA LTD",0.01,1,"","",0,1,"INE414B01021",1.62,0.77,4.47,0.05,"","","",0,0,0,1.18,0.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANTGRAPHIC"
"5200","GRAWEI","EQ","GRAUER & WEIL (INDIA) LTD",0.01,1,"","",0,1,"INE266D01021",144.6,78.05,144.6,43.3,"","","",0,0,0,138.72,92.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRAUWEIL"
"5204","GUJMI","EQ","GUJARAT MINERAL DEVELOPMENT CO",0.01,1,"","",0,2,"INE131A01031",651,226.59,651,2.42,"","","",0,0,0,667.7,445.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GMDCLTD"
"5206","ANDYUL","EQ","ANDREW YULE & COMPANY LTD",0.01,1,"","",0,2,"INE449C01025",40.7,18.8,45,3.15,"","","",0,0,0,37.62,25.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANDREWYU"
"5212","IIFND1","N4","10% IIFL Home Finance Nov 28",0.01,1,"","",0,1000,"INE477L08147",0,0,1149,852.4,"","","",0,0,0,1224.12,816.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","10IIFL28"
"5214","IIFND2","N5","9.6% IIFL Home Finance Nov 28",0.01,1,"","",0,1000,"INE477L08154",0,0,1012,800,"","","",0,0,0,1192.89,795.27,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","96IIFL28"
"5217","IIFND3","N6","0% IIFL Home Finance Nov 28",0.01,1,"","",0,1000,"INE477L08162",0,0,1575,802.4,"","","",0,0,0,1772.41,1181.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IIFLZC28C"
"522","BHA22","EQ","ICICI PRUD MF BHARAT 22 ETF",0.01,1,"","",0,10,"INF109KB15Y7",123.24,93.02,124,20.7,"","","",0,0,0,141.75,94.51,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIB22"
"5220","MIRFIN","EQ","MIRAE ASSET NIFTY FIN SERV ETF",0.01,1,"","",0,10,"INF769K01HI8",29.52,22.3,29.52,14.01,"","","",0,0,0,34.08,22.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BFSI"
"5239","MAHAPE","EQ","MAHA RASHTRA APEX CORPORATION",0.01,1,"","",0,10,"INE843B01013",147.92,69.05,270,1,"","","",0,0,0,110.04,90.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHAPEXLTD"
"5245","AARDR","EQ","AAREY DRUGS & PHARMACEUTICALS",0.01,1,"","",0,10,"INE198H01019",100,31.35,100,22,"","","",0,0,0,67.37,60.97,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AAREYDRUGS"
"5258","INDBA","EQ","INDUSIND BANK LIMITED",0.01,1,"","",0,10,"INE095A01012",1086.55,606,2038,8.5,"","","",0,0,0,1049.2,858.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDUSINDBK"
"526","BHAPET","EQ","BHARAT PETROLEUM CORPN LTD",0.01,1,"","",0,10,"INE029A01011",388.15,234.01,388.15,5.44,"","","",0,0,0,399.5,326.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BPCL"
"5264","PDSMUL","EQ","PDS LIMITED",0.01,1,"","",0,2,"INE111Q01021",544.75,289.95,666,24.8,"","","",0,0,0,415.7,277.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PDSL"
"5265","GLELIF","EQ","ALIVUS LIFE SCIENCES LIMITED",0.01,1,"","",0,2,"INE03Q201024",1251,847.2,1335.1,370,"","","",0,0,0,1058.8,705.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALIVUS"
"527","UTIAMC","EQ","UTI ASSET MANAGEMENT COM LTD",0.01,1,"","",0,10,"INE094J01016",1494.8,905,1494.8,471.1,"","","",0,0,0,1304,869.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UTIAMC"
"5279","ROLRIN","EQ","ROLEX RINGS LIMITED",0.01,1,"","",0,1,"INE645S01024",184.83,99.79,279.4,99.48,"","","",0,0,0,143.36,95.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROLEXRINGS"
"5280","STABIK","EQ","STATE BANK OF BIKANER & JAIPUR",0.01,1,"","",0,10,"INE648A01026",798,458.3,798,123.29,"","","",0,0,0,926.2,617.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBBJ"
"5292","SHIMAC","EQ","PRITIKA AUTO INDUSTRIES LTD",0.01,1,"","",0,2,"INE583R01029",25.19,12.76,53.5,10.45,"","","",0,0,0,15.99,10.67,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRITIKAUTO"
"530","BPL","EQ","BPL LIMITED",0.01,1,"","",0,10,"INE110A01019",106.1,50,637,7.5,"","","",0,0,0,74.04,49.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BPL"
"5306","ICIFMC","EQ","ICICI PRU NIFTY FMCG ETF",0.01,1,"","",0,10,"INF109KC19V3",62.3,53,71.2,33.8,"","","",0,0,0,67,44.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FMCGIETF"
"5309","REXPIP","SM","REX PIPES AND CABLES IND LTD",0.01,1,"","",0,10,"INE00D001018",171,57,171,25.5,"","","",0,0,0,147,133,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","REXPIPES"
"5313","CHOSEC","EQ","UGRO CAPITAL LIMITED",0.01,1,"","",0,10,"INE583D01011",218.9,148.75,312.7,106.36,"","","",0,0,0,193.86,129.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UGROCAP"
"5316","STABTR","EQ","STATE BANK OF TRAVANCORE",0.01,1,"","",0,10,"INE654A01024",614.2,360.2,1030.31,172.19,"","","",0,0,0,730.5,487,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBT"
"5324","LLOFIN","BE","LLOYDS FINANCE LTD",0.01,1,"","",0,10,"INE174A01015",0,0,173.33,0.25,"","","",0,0,0,0.8,0.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LLOYDFIN"
"5353","EXXTIL","BE","EXXARO TILES LIMITED",0.01,1,"","",0,1,"INE0GFE01026",10.95,5.45,17.27,5.45,"","","",0,0,0,7.95,7.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EXXARO"
"5359","KRSDIA","EQ","KRSNAA DIAGNOSTICS LIMITED",0.01,1,"","",0,5,"INE08LI01020",905,625.75,1099.7,353.1,"","","",0,0,0,840.6,560.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRSNAA"
"5366","WINBIO","EQ","WINDLAS BIOTECH LIMITED",0.01,1,"","",0,5,"INE0H5O01029",1140,665.1,1198.25,203.25,"","","",0,0,0,1009.4,673,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WINDLAS"
"5373","DEVIN","EQ","DEVYANI INTERNATIONAL LIMITED",0.01,1,"","",0,1,"INE872J01023",194,122.25,227.5,107.55,"","","",0,0,0,158.55,105.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DEVYANI"
"5378","ASAIND","EQ","ASAHI INDIA GLASS LIMITED",0.01,1,"","",0,1,"INE439A01020",1074,576.8,1074,4.19,"","","",0,0,0,1136.7,757.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASAHIINDIA"
"5382","MEGF","EQ","EPIGRAL LIMITED",0.01,1,"","",0,10,"INE071N01016",2114,1110,2406.75,387.1,"","","",0,0,0,1389.9,926.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EPIGRAL"
"5385","AAVFIN","EQ","AAVAS FINANCIERS LIMITED",0.01,1,"","",0,10,"INE216P01012",2234,1415,3340,612.25,"","","",0,0,0,1722.7,1148.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AAVAS"
"5394","MEGORG","EQ","MEGHMANI ORGANICS LTD",0.01,1,"","",0,1,"INE0CT101020",106.3,56.11,152.5,56.11,"","","",0,0,0,72.67,48.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOL"
"540","SGBT16","GB","2.50% SOV. GOLD BOND 27 NOV 25",0.01,1,"","",0,2964,"IN0020170117",0,0,13799,2500,"","","",0,0,0,13475,11025,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBNOV25IX"
"5401","NAKGRO","EQ","NAKODA GROUP OF INDUSTRIES LTD",0.01,1,"","",0,10,"INE236Y01012",44,22.19,246.24,22.19,"","","",0,0,0,33.88,22.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NGIL"
"5407","CARTEC","EQ","CARTRADE TECH LIMITED",0.01,1,"","",0,10,"INE290S01011",3290.5,1294,3290.5,340.15,"","","",0,0,0,3256,2170.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CARTRADE"
"541","BPLSAN","EQ","BST LIMITED",0.01,1,"","",0,10,"INE389A01019",0,0,45,1.15,"","","",0,0,0,3,2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BPLSANTECH"
"5423","GLOTRU","BE","GLOBAL TRUST BANK LTD",0.01,1,"","",0,10,"INE130A01017",0,0,114,0.1,"","","",0,0,0,1.45,1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GLOBLTRUST"
"5426","NUVVIS","EQ","NUVOCO VISTAS CORPORATION LTD",0.01,1,"","",0,10,"INE118D01016",477.5,287.05,577.9,260.25,"","","",0,0,0,419.9,280,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NUVOCO"
"5428","TRITE","EQ","TRIGYN TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE948A01012",116.51,61.45,3250,6.15,"","","",0,0,0,68.82,56.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TRIGYN"
"5435","APTVAL","EQ","APTUS VALUE HOUSING FIN IND",0.01,1,"","",0,2,"INE852O01025",364,267.95,401.65,220.1,"","","",0,0,0,324,216,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","APTUS"
"544","BPLSU","EQ","B S APPLIANCES",0.01,1,"","",0,10,"INE312A01011",0,0,37,1.3,"","","",0,0,0,3.1,2.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BPLSANUTIL"
"5449","CHESAN","EQ","CHEMPLAST SANMAR LTD",0.01,1,"","",0,5,"INE488A01050",491.9,231.05,826,231.05,"","","",0,0,0,329.75,219.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHEMPLASTS"
"5455","SGBT54","GB","2.50% SOV. GOLD BOND 17 AUG 29",0.01,1,"","",0,4790,"IN0020210129",0,0,17264.85,4500,"","","",0,0,0,18708.65,15307.09,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBAUG29V"
"5457","DUDIGI","SM","DUDIGITAL GLOBAL LIMITED",0.01,1,"","",0,2,"INE0HPK01020",70,28.05,90.45,2.58,"","","",0,0,0,33.8,22.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DUGLOBAL"
"5460","PARFUR","SM","PARIN ENTERPRISES LIMITED",0.01,1,"","",0,10,"INE00U801010",618,311.65,618,40.85,"","","",0,0,0,623.15,563.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PARIN"
"547","BRIIND","EQ","BRITANNIA INDUSTRIES LTD",0.01,1,"","",0,1,"INE216A01030",6336,4506,6469.9,9.47,"","","",0,0,0,6488,5309,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BRITANNIA"
"5475","GARREA","EQ","GARDEN REACH SHIPBUILD ENG LTD",0.01,1,"","",0,10,"INE382Z01011",3538.4,1184.9,3538.4,77.7,"","","",0,0,0,2908.9,1939.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRSE"
"55","AIMPES","EQ","AIMCO PESTICIDES LTD.",0.01,1,"","",0,10,"INE008B01013",0,0,47,4,"","","",0,0,0,9.3,6.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AIMCOPEST"
"5501","YUKIND","EQ","YUKEN INDIA LTD",0.01,1,"","",0,10,"INE384C01016",1204.4,712.7,1569.9,5.3,"","","",0,0,0,956.25,637.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YUKEN"
"5507","SERPOW","EQ","SERVOTECH RENEWABLE POWER SYST",0.01,1,"","",0,1,"INE782X01033",168.5,70.12,205.4,0.65,"","","",0,0,0,84.78,56.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SERVOTECH"
"5514","PENGRA","BE","PENTAMEDIA GRAPHICS LTD",0.01,1,"","",0,1,"INE202A01022",0,0,2154.55,3.35,"","","",0,0,0,4.15,2.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PENTSFWARE"
"5516","NANCRE","EQ","NANDANI CREATION LIMITED",0.01,1,"","",0,10,"INE696V01013",59,26,101.35,4.75,"","","",0,0,0,41.94,34.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAIPURKURT"
"5528","KOTPRO","EQ","KOTHARI PRODUCTS LTD",0.01,1,"","",0,10,"INE823A01017",109,60.91,136,7.78,"","","",0,0,0,83.9,55.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KOTHARIPRO"
"5530","PSIDAT","EQ","PSI DATA SYSTEMS LTD",0.01,1,"","",0,10,"INE299A01010",0,0,1995.85,2.8,"","","",0,0,0,66.24,44.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PSIDATASYS"
"5549","ABMINT","EQ","ABM INTERNATIONAL LIMITED",0.01,1,"","",0,10,"INE251C01025",78.21,36.02,202,12,"","","",0,0,0,41.72,34.14,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABMINTLLTD"
"5570","WYELED","EQ","WYETH LIMITED",0.01,1,"","",0,10,"INE378A01012",1410,685,1410,170.25,"","","",0,0,0,1600.6,1067.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WYETH"
"5575","SGBT55","GB","2.50% SOV. GOLD BOND 7 SEP 29",0.01,1,"","",0,4732,"IN0020210145",0,0,16449,4571,"","","",0,0,0,17867.98,14619.26,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBSEP29VI"
"5577","667I35","GS","6.67% G-SEC. 15 DEC 35",0.01,1,"","",0,100,"IN0020210152",0,0,0,0,"","","",0,0,0,105.1,95.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","667GS2035"
"5578","AMIORG","EQ","ACUTAAS CHEMICALS LIMITED",0.01,1,"","",0,5,"INE00FF01025",1902,918.78,1902,383.05,"","","",0,0,0,2039.5,1359.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ACUTAAS"
"5585","VIJDIA","EQ","VIJAYA DIAGNOSTIC CENTRE LTD",0.01,1,"","",0,1,"INE043W01024",1192,740,1275,295,"","","",0,0,0,1185.3,790.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIJAYA"
"559","BSL","EQ","BSL LTD",0.01,1,"","",0,10,"INE594B01012",258.8,127.3,331.85,9.45,"","","",0,0,0,164.82,109.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BSL"
"5591","KLIIND","BE","K-LIFESTYLE & INDUSTRIES LIMIT",0.01,1,"","",0,1,"INE218A01028",0,0,66.67,1.25,"","","",0,0,0,2.16,1.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHREEKRPOL"
"5594","ESKNIT","BE","ESKAY KNIT (INDIA) LTD",0.01,1,"","",0,1,"INE220A01032",0,0,95,2.5,"","","",0,0,0,5.1,3.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHREEKRPET"
"5606","INTCON","EQ","INTERNATIONAL CONVEYORS LTD",0.01,1,"","",0,1,"INE575C01027",114.54,61.2,124.75,45.85,"","","",0,0,0,98,65.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INTLCONV"
"5607","UNILIM","BE","UNIWORTH LIMITED",0.01,1,"","",0,10,"INE207A01013",0,0,114,2.05,"","","",0,0,0,4.92,3.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WOOLWORTH"
"5610","ASTPHA","EQ","ASTRAZENECA PHARMA INDIA LTD",0.01,1,"","",0,2,"INE203A01020",10691,6619.5,10691,29.7,"","","",0,0,0,9916.5,6611.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASTRAZEN"
"5614","GANBEN","EQ","GANESH BENZOPLAST LTD",0.01,1,"","",0,1,"INE388A01029",148.49,76.02,217.05,1.85,"","","",0,0,0,93.28,62.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GANESHBE"
"5622","ITDCEM","EQ","CEMINDIA PROJECTS LIMITED",0.01,1,"","",0,1,"INE686A01026",944,476.6,944,5.73,"","","",0,0,0,812.5,541.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CEMPRO"
"5631","PARDR","EQ","PAR DRUGS AND CHEMICALS LTD",0.01,1,"","",0,10,"INE04LG01015",206.12,81.01,348.45,13.1,"","","",0,0,0,110.79,73.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PAR"
"5633","JAMKAS","EQ","JAMMU AND KASHMIR BANK LTD",0.01,1,"","",0,1,"INE168A01041",117.25,87.3,195.48,1.85,"","","",0,0,0,123.25,82.17,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","J&KBANK"
